EXPIRE_DATE,rows,first_quote,last_quote,file
2011-09-09,352,2011-09-01,2011-09-09,spx_eod_201109.txt
2011-09-15,1830,2011-09-01,2011-09-15,spx_eod_201109.txt
2011-09-23,385,2011-09-15,2011-09-23,spx_eod_201109.txt
2011-09-30,2310,2011-09-01,2011-09-30,spx_eod_201109.txt
2011-10-07,107,2011-09-29,2011-09-30,spx_eod_201109.txt
2011-10-20,3605,2011-09-01,2011-09-30,spx_eod_201109.txt
2011-11-17,3150,2011-09-01,2011-09-30,spx_eod_201109.txt
2011-12-15,2960,2011-09-01,2011-09-30,spx_eod_201109.txt
2011-12-30,884,2011-09-01,2011-09-30,spx_eod_201109.txt
2012-01-19,470,2011-09-19,2011-09-30,spx_eod_201109.txt
2012-03-15,924,2011-09-01,2011-09-30,spx_eod_201109.txt
2012-03-30,471,2011-09-01,2011-09-30,spx_eod_201109.txt
2012-06-14,1113,2011-09-01,2011-09-30,spx_eod_201109.txt
2012-06-29,588,2011-09-01,2011-09-30,spx_eod_201109.txt
2012-09-20,480,2011-09-19,2011-09-30,spx_eod_201109.txt
2012-12-20,1134,2011-09-01,2011-09-30,spx_eod_201109.txt
2013-06-20,781,2011-09-01,2011-09-30,spx_eod_201109.txt
2013-12-19,1071,2011-09-01,2011-09-30,spx_eod_201109.txt
2011-10-07,316,2011-10-03,2011-10-07,spx_eod_201110.txt
2011-10-14,410,2011-10-06,2011-10-14,spx_eod_201110.txt
2011-10-20,2478,2011-10-03,2011-10-20,spx_eod_201110.txt
2011-10-28,404,2011-10-20,2011-10-28,spx_eod_201110.txt
2011-11-04,173,2011-10-27,2011-10-31,spx_eod_201110.txt
2011-11-17,3551,2011-10-03,2011-10-31,spx_eod_201110.txt
2011-12-15,3678,2011-10-03,2011-10-31,spx_eod_201110.txt
2011-12-30,1092,2011-10-03,2011-10-31,spx_eod_201110.txt
2012-01-19,1474,2011-10-03,2011-10-31,spx_eod_201110.txt
2012-02-16,258,2011-10-24,2011-10-31,spx_eod_201110.txt
2012-03-15,1019,2011-10-03,2011-10-31,spx_eod_201110.txt
2012-03-30,504,2011-10-03,2011-10-31,spx_eod_201110.txt
2012-06-14,1113,2011-10-03,2011-10-31,spx_eod_201110.txt
2012-06-29,588,2011-10-03,2011-10-31,spx_eod_201110.txt
2012-09-20,1008,2011-10-03,2011-10-31,spx_eod_201110.txt
2012-09-28,432,2011-10-04,2011-10-31,spx_eod_201110.txt
2012-12-20,1134,2011-10-03,2011-10-31,spx_eod_201110.txt
2013-06-20,806,2011-10-03,2011-10-31,spx_eod_201110.txt
2013-12-19,1071,2011-10-03,2011-10-31,spx_eod_201110.txt
2011-11-04,246,2011-11-01,2011-11-04,spx_eod_201111.txt
2011-11-11,401,2011-11-03,2011-11-11,spx_eod_201111.txt
2011-11-17,2293,2011-11-01,2011-11-17,spx_eod_201111.txt
2011-11-25,346,2011-11-17,2011-11-25,spx_eod_201111.txt
2011-12-02,266,2011-11-23,2011-11-30,spx_eod_201111.txt
2011-12-15,3972,2011-11-01,2011-11-30,spx_eod_201111.txt
2011-12-30,1134,2011-11-01,2011-11-30,spx_eod_201111.txt
2012-01-19,3071,2011-11-01,2011-11-30,spx_eod_201111.txt
2012-02-16,1427,2011-11-01,2011-11-30,spx_eod_201111.txt
2012-03-15,1398,2011-11-01,2011-11-30,spx_eod_201111.txt
2012-03-30,555,2011-11-01,2011-11-30,spx_eod_201111.txt
2012-06-14,1198,2011-11-01,2011-11-30,spx_eod_201111.txt
2012-06-29,609,2011-11-01,2011-11-30,spx_eod_201111.txt
2012-09-20,1008,2011-11-01,2011-11-30,spx_eod_201111.txt
2012-09-28,504,2011-11-01,2011-11-30,spx_eod_201111.txt
2012-12-20,1134,2011-11-01,2011-11-30,spx_eod_201111.txt
2013-06-20,819,2011-11-01,2011-11-30,spx_eod_201111.txt
2013-12-19,1071,2011-11-01,2011-11-30,spx_eod_201111.txt
2011-12-02,113,2011-12-01,2011-12-02,spx_eod_201112.txt
2011-12-09,422,2011-12-01,2011-12-09,spx_eod_201112.txt
2011-12-15,2090,2011-12-01,2011-12-15,spx_eod_201112.txt
2011-12-23,318,2011-12-15,2011-12-23,spx_eod_201112.txt
2011-12-30,1996,2011-12-01,2011-12-30,spx_eod_201112.txt
2012-01-06,104,2011-12-29,2011-12-30,spx_eod_201112.txt
2012-01-19,3220,2011-12-01,2011-12-30,spx_eod_201112.txt
2012-02-16,2864,2011-12-01,2011-12-30,spx_eod_201112.txt
2012-03-15,2140,2011-12-01,2011-12-30,spx_eod_201112.txt
2012-03-30,760,2011-12-01,2011-12-30,spx_eod_201112.txt
2012-04-19,378,2011-12-19,2011-12-30,spx_eod_201112.txt
2012-06-14,1255,2011-12-01,2011-12-30,spx_eod_201112.txt
2012-06-29,700,2011-12-01,2011-12-30,spx_eod_201112.txt
2012-09-20,1055,2011-12-01,2011-12-30,spx_eod_201112.txt
2012-09-28,720,2011-12-01,2011-12-30,spx_eod_201112.txt
2012-12-20,1194,2011-12-01,2011-12-30,spx_eod_201112.txt
2013-06-20,789,2011-12-01,2011-12-30,spx_eod_201112.txt
2013-12-19,1020,2011-12-01,2011-12-30,spx_eod_201112.txt
2014-12-18,402,2011-12-21,2011-12-30,spx_eod_201112.txt
2012-01-06,216,2012-01-03,2012-01-06,spx_eod_201201.txt
2012-01-13,357,2012-01-05,2012-01-13,spx_eod_201201.txt
2012-01-19,1932,2012-01-03,2012-01-19,spx_eod_201201.txt
2012-01-27,364,2012-01-19,2012-01-27,spx_eod_201201.txt
2012-02-03,216,2012-01-26,2012-01-31,spx_eod_201201.txt
2012-02-16,3219,2012-01-03,2012-01-31,spx_eod_201201.txt
2012-03-15,3175,2012-01-03,2012-01-31,spx_eod_201201.txt
2012-03-30,869,2012-01-03,2012-01-31,spx_eod_201201.txt
2012-04-19,1557,2012-01-03,2012-01-31,spx_eod_201201.txt
2012-05-17,333,2012-01-23,2012-01-31,spx_eod_201201.txt
2012-06-14,1280,2012-01-03,2012-01-31,spx_eod_201201.txt
2012-06-29,700,2012-01-03,2012-01-31,spx_eod_201201.txt
2012-09-20,1060,2012-01-03,2012-01-31,spx_eod_201201.txt
2012-09-28,720,2012-01-03,2012-01-31,spx_eod_201201.txt
2012-12-20,1200,2012-01-03,2012-01-31,spx_eod_201201.txt
2012-12-31,800,2012-01-03,2012-01-31,spx_eod_201201.txt
2013-06-20,800,2012-01-03,2012-01-31,spx_eod_201201.txt
2013-12-19,1020,2012-01-03,2012-01-31,spx_eod_201201.txt
2014-12-18,1160,2012-01-03,2012-01-31,spx_eod_201201.txt
2012-02-03,162,2012-02-01,2012-02-03,spx_eod_201202.txt
2012-02-10,318,2012-02-03,2012-02-10,spx_eod_201202.txt
2012-02-16,1968,2012-02-01,2012-02-16,spx_eod_201202.txt
2012-02-24,324,2012-02-16,2012-02-24,spx_eod_201202.txt
2012-03-02,162,2012-02-24,2012-02-28,spx_eod_201202.txt
2012-03-15,3433,2012-02-01,2012-02-28,spx_eod_201202.txt
2012-03-30,2111,2012-02-01,2012-02-28,spx_eod_201202.txt
2012-04-19,3160,2012-02-01,2012-02-28,spx_eod_201202.txt
2012-05-17,1858,2012-02-01,2012-02-28,spx_eod_201202.txt
2012-06-14,1491,2012-02-01,2012-02-28,spx_eod_201202.txt
2012-06-29,665,2012-02-01,2012-02-28,spx_eod_201202.txt
2012-09-20,1007,2012-02-01,2012-02-28,spx_eod_201202.txt
2012-09-28,684,2012-02-01,2012-02-28,spx_eod_201202.txt
2012-12-20,1140,2012-02-01,2012-02-28,spx_eod_201202.txt
2012-12-31,760,2012-02-01,2012-02-28,spx_eod_201202.txt
2013-06-20,760,2012-02-01,2012-02-28,spx_eod_201202.txt
2013-12-19,969,2012-02-01,2012-02-28,spx_eod_201202.txt
2014-12-18,1102,2012-02-01,2012-02-28,spx_eod_201202.txt
2012-03-02,108,2012-03-01,2012-03-02,spx_eod_201203.txt
2012-03-09,351,2012-03-02,2012-03-09,spx_eod_201203.txt
2012-03-15,2024,2012-03-01,2012-03-15,spx_eod_201203.txt
2012-03-23,371,2012-03-15,2012-03-23,spx_eod_201203.txt
2012-03-30,2644,2012-03-01,2012-03-30,spx_eod_201203.txt
2012-04-05,114,2012-03-29,2012-03-30,spx_eod_201203.txt
2012-04-19,4246,2012-03-01,2012-03-30,spx_eod_201203.txt
2012-05-17,4036,2012-03-01,2012-03-30,spx_eod_201203.txt
2012-06-14,2859,2012-03-01,2012-03-30,spx_eod_201203.txt
2012-06-29,814,2012-03-01,2012-03-30,spx_eod_201203.txt
2012-07-19,490,2012-03-19,2012-03-30,spx_eod_201203.txt
2012-09-20,1166,2012-03-01,2012-03-30,spx_eod_201203.txt
2012-09-28,874,2012-03-01,2012-03-30,spx_eod_201203.txt
2012-12-20,1344,2012-03-01,2012-03-30,spx_eod_201203.txt
2012-12-31,940,2012-03-01,2012-03-30,spx_eod_201203.txt
2013-03-14,500,2012-03-19,2012-03-30,spx_eod_201203.txt
2013-06-20,950,2012-03-01,2012-03-30,spx_eod_201203.txt
2013-12-19,1122,2012-03-01,2012-03-30,spx_eod_201203.txt
2014-12-18,1276,2012-03-01,2012-03-30,spx_eod_201203.txt
2012-04-05,228,2012-04-02,2012-04-05,spx_eod_201204.txt
2012-04-13,350,2012-04-05,2012-04-13,spx_eod_201204.txt
2012-04-19,2509,2012-04-02,2012-04-19,spx_eod_201204.txt
2012-04-27,385,2012-04-19,2012-04-27,spx_eod_201204.txt
2012-05-04,165,2012-04-26,2012-04-30,spx_eod_201204.txt
2012-05-17,3920,2012-04-02,2012-04-30,spx_eod_201204.txt
2012-06-14,3783,2012-04-02,2012-04-30,spx_eod_201204.txt
2012-06-29,740,2012-04-02,2012-04-30,spx_eod_201204.txt
2012-07-19,1415,2012-04-02,2012-04-30,spx_eod_201204.txt
2012-08-16,288,2012-04-23,2012-04-30,spx_eod_201204.txt
2012-09-20,1216,2012-04-02,2012-04-30,spx_eod_201204.txt
2012-09-28,820,2012-04-02,2012-04-30,spx_eod_201204.txt
2012-12-20,1280,2012-04-02,2012-04-30,spx_eod_201204.txt
2012-12-31,880,2012-04-02,2012-04-30,spx_eod_201204.txt
2013-03-14,1057,2012-04-02,2012-04-30,spx_eod_201204.txt
2013-03-28,880,2012-04-02,2012-04-30,spx_eod_201204.txt
2013-06-20,913,2012-04-02,2012-04-30,spx_eod_201204.txt
2013-12-19,1021,2012-04-02,2012-04-30,spx_eod_201204.txt
2014-12-18,1160,2012-04-02,2012-04-30,spx_eod_201204.txt
2012-05-04,220,2012-05-01,2012-05-04,spx_eod_201205.txt
2012-05-11,399,2012-05-03,2012-05-11,spx_eod_201205.txt
2012-05-17,2548,2012-05-01,2012-05-17,spx_eod_201205.txt
2012-05-25,412,2012-05-17,2012-05-25,spx_eod_201205.txt
2012-06-01,275,2012-05-24,2012-05-31,spx_eod_201205.txt
2012-06-08,54,2012-05-31,2012-05-31,spx_eod_201205.txt
2012-06-14,4356,2012-05-01,2012-05-31,spx_eod_201205.txt
2012-06-22,18,2012-05-31,2012-05-31,spx_eod_201205.txt
2012-06-29,1378,2012-05-01,2012-05-31,spx_eod_201205.txt
2012-07-06,18,2012-05-31,2012-05-31,spx_eod_201205.txt
2012-07-19,2847,2012-05-01,2012-05-31,spx_eod_201205.txt
2012-08-16,1718,2012-05-01,2012-05-31,spx_eod_201205.txt
2012-09-20,1486,2012-05-01,2012-05-31,spx_eod_201205.txt
2012-09-28,902,2012-05-01,2012-05-31,spx_eod_201205.txt
2012-11-15,400,2012-05-21,2012-05-31,spx_eod_201205.txt
2012-12-20,1446,2012-05-01,2012-05-31,spx_eod_201205.txt
2012-12-31,968,2012-05-01,2012-05-31,spx_eod_201205.txt
2013-03-14,1226,2012-05-01,2012-05-31,spx_eod_201205.txt
2013-03-28,968,2012-05-01,2012-05-31,spx_eod_201205.txt
2013-06-20,1028,2012-05-01,2012-05-31,spx_eod_201205.txt
2013-12-19,1152,2012-05-01,2012-05-31,spx_eod_201205.txt
2014-12-18,1276,2012-05-01,2012-05-31,spx_eod_201205.txt
2012-06-01,55,2012-06-01,2012-06-01,spx_eod_201206.txt
2012-06-08,354,2012-06-01,2012-06-08,spx_eod_201206.txt
2012-06-14,1980,2012-06-01,2012-06-14,spx_eod_201206.txt
2012-06-22,789,2012-06-01,2012-06-22,spx_eod_201206.txt
2012-06-29,1964,2012-06-01,2012-06-29,spx_eod_201206.txt
2012-07-06,1141,2012-06-01,2012-06-29,spx_eod_201206.txt
2012-07-13,799,2012-06-07,2012-06-29,spx_eod_201206.txt
2012-07-19,3234,2012-06-01,2012-06-29,spx_eod_201206.txt
2012-07-27,278,2012-06-21,2012-06-29,spx_eod_201206.txt
2012-08-03,90,2012-06-28,2012-06-29,spx_eod_201206.txt
2012-08-16,2573,2012-06-01,2012-06-29,spx_eod_201206.txt
2012-09-20,2288,2012-06-01,2012-06-29,spx_eod_201206.txt
2012-09-28,861,2012-06-01,2012-06-29,spx_eod_201206.txt
2012-10-18,524,2012-06-18,2012-06-29,spx_eod_201206.txt
2012-11-15,1080,2012-06-01,2012-06-29,spx_eod_201206.txt
2012-12-20,1386,2012-06-01,2012-06-29,spx_eod_201206.txt
2012-12-31,924,2012-06-01,2012-06-29,spx_eod_201206.txt
2013-03-14,1351,2012-06-01,2012-06-29,spx_eod_201206.txt
2013-03-28,924,2012-06-01,2012-06-29,spx_eod_201206.txt
2013-06-20,1032,2012-06-01,2012-06-29,spx_eod_201206.txt
2013-12-19,1113,2012-06-01,2012-06-29,spx_eod_201206.txt
2014-06-19,520,2012-06-18,2012-06-29,spx_eod_201206.txt
2014-12-18,1218,2012-06-01,2012-06-29,spx_eod_201206.txt
2012-07-06,272,2012-07-02,2012-07-06,spx_eod_201207.txt
2012-07-13,603,2012-07-02,2012-07-13,spx_eod_201207.txt
2012-07-19,2002,2012-07-02,2012-07-19,spx_eod_201207.txt
2012-07-27,1252,2012-07-02,2012-07-27,spx_eod_201207.txt
2012-08-03,1283,2012-07-02,2012-07-31,spx_eod_201207.txt
2012-08-10,1055,2012-07-05,2012-07-31,spx_eod_201207.txt
2012-08-16,3041,2012-07-02,2012-07-31,spx_eod_201207.txt
2012-08-24,508,2012-07-19,2012-07-31,spx_eod_201207.txt
2012-08-31,188,2012-07-26,2012-07-31,spx_eod_201207.txt
2012-09-20,2969,2012-07-02,2012-07-31,spx_eod_201207.txt
2012-09-28,1116,2012-07-02,2012-07-31,spx_eod_201207.txt
2012-10-18,1627,2012-07-02,2012-07-31,spx_eod_201207.txt
2012-11-15,1207,2012-07-02,2012-07-31,spx_eod_201207.txt
2012-12-20,1412,2012-07-02,2012-07-31,spx_eod_201207.txt
2012-12-31,924,2012-07-02,2012-07-31,spx_eod_201207.txt
2013-03-14,1409,2012-07-02,2012-07-31,spx_eod_201207.txt
2013-03-28,924,2012-07-02,2012-07-31,spx_eod_201207.txt
2013-06-20,1070,2012-07-02,2012-07-31,spx_eod_201207.txt
2013-06-28,924,2012-07-02,2012-07-31,spx_eod_201207.txt
2013-12-19,1113,2012-07-02,2012-07-31,spx_eod_201207.txt
2014-01-16,795,2012-07-11,2012-07-31,spx_eod_201207.txt
2014-06-19,1092,2012-07-02,2012-07-31,spx_eod_201207.txt
2014-12-18,1218,2012-07-02,2012-07-31,spx_eod_201207.txt
2012-08-03,213,2012-08-01,2012-08-03,spx_eod_201208.txt
2012-08-10,581,2012-08-01,2012-08-10,spx_eod_201208.txt
2012-08-16,1788,2012-08-01,2012-08-16,spx_eod_201208.txt
2012-08-24,1272,2012-08-01,2012-08-24,spx_eod_201208.txt
2012-08-31,1616,2012-08-01,2012-08-31,spx_eod_201208.txt
2012-09-07,1512,2012-08-02,2012-08-31,spx_eod_201208.txt
2012-09-14,976,2012-08-09,2012-08-31,spx_eod_201208.txt
2012-09-20,3639,2012-08-01,2012-08-31,spx_eod_201208.txt
2012-09-28,1998,2012-08-01,2012-08-31,spx_eod_201208.txt
2012-10-05,98,2012-08-30,2012-08-31,spx_eod_201208.txt
2012-10-18,3254,2012-08-01,2012-08-31,spx_eod_201208.txt
2012-11-15,2255,2012-08-01,2012-08-31,spx_eod_201208.txt
2012-12-20,1931,2012-08-01,2012-08-31,spx_eod_201208.txt
2012-12-31,1026,2012-08-01,2012-08-31,spx_eod_201208.txt
2013-01-17,513,2012-08-21,2012-08-31,spx_eod_201208.txt
2013-03-14,1564,2012-08-01,2012-08-31,spx_eod_201208.txt
2013-03-28,1012,2012-08-01,2012-08-31,spx_eod_201208.txt
2013-06-20,1186,2012-08-01,2012-08-31,spx_eod_201208.txt
2013-06-28,1012,2012-08-01,2012-08-31,spx_eod_201208.txt
2013-12-19,1219,2012-08-01,2012-08-31,spx_eod_201208.txt
2014-01-16,1219,2012-08-01,2012-08-31,spx_eod_201208.txt
2014-06-19,1196,2012-08-01,2012-08-31,spx_eod_201208.txt
2014-12-18,1334,2012-08-01,2012-08-31,spx_eod_201208.txt
2012-09-07,308,2012-09-04,2012-09-07,spx_eod_201209.txt
2012-09-14,612,2012-09-04,2012-09-14,spx_eod_201209.txt
2012-09-20,2057,2012-09-04,2012-09-20,spx_eod_201209.txt
2012-09-28,1936,2012-09-04,2012-09-28,spx_eod_201209.txt
2012-10-05,1240,2012-09-04,2012-09-28,spx_eod_201209.txt
2012-10-12,1034,2012-09-06,2012-09-28,spx_eod_201209.txt
2012-10-18,2921,2012-09-04,2012-09-28,spx_eod_201209.txt
2012-10-26,365,2012-09-20,2012-09-28,spx_eod_201209.txt
2012-11-02,96,2012-09-27,2012-09-28,spx_eod_201209.txt
2012-11-15,2910,2012-09-04,2012-09-28,spx_eod_201209.txt
2012-12-20,2359,2012-09-04,2012-09-28,spx_eod_201209.txt
2012-12-31,874,2012-09-04,2012-09-28,spx_eod_201209.txt
2013-01-17,1207,2012-09-04,2012-09-28,spx_eod_201209.txt
2013-03-14,1377,2012-09-04,2012-09-28,spx_eod_201209.txt
2013-03-28,836,2012-09-04,2012-09-28,spx_eod_201209.txt
2013-06-20,988,2012-09-04,2012-09-28,spx_eod_201209.txt
2013-06-28,836,2012-09-04,2012-09-28,spx_eod_201209.txt
2013-09-19,255,2012-09-24,2012-09-28,spx_eod_201209.txt
2013-12-19,1007,2012-09-04,2012-09-28,spx_eod_201209.txt
2014-01-16,1007,2012-09-04,2012-09-28,spx_eod_201209.txt
2014-06-19,988,2012-09-04,2012-09-28,spx_eod_201209.txt
2014-12-18,1102,2012-09-04,2012-09-28,spx_eod_201209.txt
2012-10-05,375,2012-10-01,2012-10-05,spx_eod_201210.txt
2012-10-12,760,2012-10-01,2012-10-12,spx_eod_201210.txt
2012-10-18,2226,2012-10-01,2012-10-18,spx_eod_201210.txt
2012-10-26,1406,2012-10-01,2012-10-26,spx_eod_201210.txt
2012-11-02,1461,2012-10-01,2012-10-31,spx_eod_201210.txt
2012-11-09,1152,2012-10-04,2012-10-31,spx_eod_201210.txt
2012-11-15,3608,2012-10-01,2012-10-31,spx_eod_201210.txt
2012-11-23,571,2012-10-18,2012-10-31,spx_eod_201210.txt
2012-11-30,255,2012-10-25,2012-10-31,spx_eod_201210.txt
2012-12-20,3823,2012-10-01,2012-10-31,spx_eod_201210.txt
2012-12-31,2151,2012-10-01,2012-10-31,spx_eod_201210.txt
2013-01-17,2453,2012-10-01,2012-10-31,spx_eod_201210.txt
2013-02-14,465,2012-10-23,2012-10-31,spx_eod_201210.txt
2013-03-14,1751,2012-10-01,2012-10-31,spx_eod_201210.txt
2013-03-28,968,2012-10-01,2012-10-31,spx_eod_201210.txt
2013-06-20,1144,2012-10-01,2012-10-31,spx_eod_201210.txt
2013-06-28,968,2012-10-01,2012-10-31,spx_eod_201210.txt
2013-09-19,1122,2012-10-01,2012-10-31,spx_eod_201210.txt
2013-09-30,990,2012-10-01,2012-10-31,spx_eod_201210.txt
2013-12-19,1166,2012-10-01,2012-10-31,spx_eod_201210.txt
2014-01-16,1166,2012-10-01,2012-10-31,spx_eod_201210.txt
2014-06-19,1144,2012-10-01,2012-10-31,spx_eod_201210.txt
2014-12-18,1276,2012-10-01,2012-10-31,spx_eod_201210.txt
2012-11-02,144,2012-11-01,2012-11-02,spx_eod_201211.txt
2012-11-09,558,2012-11-01,2012-11-09,spx_eod_201211.txt
2012-11-15,1804,2012-11-01,2012-11-15,spx_eod_201211.txt
2012-11-23,1244,2012-11-01,2012-11-23,spx_eod_201211.txt
2012-11-30,1643,2012-11-01,2012-11-30,spx_eod_201211.txt
2012-12-07,1469,2012-11-01,2012-11-30,spx_eod_201211.txt
2012-12-14,1105,2012-11-08,2012-11-30,spx_eod_201211.txt
2012-12-20,3990,2012-11-01,2012-11-30,spx_eod_201211.txt
2012-12-28,98,2012-11-29,2012-11-30,spx_eod_201211.txt
2012-12-31,2975,2012-11-01,2012-11-30,spx_eod_201211.txt
2013-01-17,3548,2012-11-01,2012-11-30,spx_eod_201211.txt
2013-02-14,2236,2012-11-01,2012-11-30,spx_eod_201211.txt
2013-03-14,1881,2012-11-01,2012-11-30,spx_eod_201211.txt
2013-03-28,932,2012-11-01,2012-11-30,spx_eod_201211.txt
2013-06-20,1108,2012-11-01,2012-11-30,spx_eod_201211.txt
2013-06-28,924,2012-11-01,2012-11-30,spx_eod_201211.txt
2013-09-19,1071,2012-11-01,2012-11-30,spx_eod_201211.txt
2013-09-30,945,2012-11-01,2012-11-30,spx_eod_201211.txt
2013-12-19,1113,2012-11-01,2012-11-30,spx_eod_201211.txt
2014-01-16,1113,2012-11-01,2012-11-30,spx_eod_201211.txt
2014-06-19,1092,2012-11-01,2012-11-30,spx_eod_201211.txt
2014-12-18,1218,2012-11-01,2012-11-30,spx_eod_201211.txt
2012-12-07,390,2012-12-03,2012-12-07,spx_eod_201212.txt
2012-12-14,784,2012-12-03,2012-12-14,spx_eod_201212.txt
2012-12-20,2660,2012-12-03,2012-12-20,spx_eod_201212.txt
2012-12-28,1289,2012-12-03,2012-12-28,spx_eod_201212.txt
2012-12-31,2879,2012-12-03,2012-12-31,spx_eod_201212.txt
2013-01-04,1073,2012-12-06,2012-12-31,spx_eod_201212.txt
2013-01-11,676,2012-12-14,2012-12-31,spx_eod_201212.txt
2013-01-17,3560,2012-12-03,2012-12-31,spx_eod_201212.txt
2013-01-25,417,2012-12-20,2012-12-31,spx_eod_201212.txt
2013-02-01,159,2012-12-27,2012-12-31,spx_eod_201212.txt
2013-02-14,3233,2012-12-03,2012-12-31,spx_eod_201212.txt
2013-03-14,2564,2012-12-03,2012-12-31,spx_eod_201212.txt
2013-03-28,960,2012-12-03,2012-12-31,spx_eod_201212.txt
2013-04-18,260,2012-12-24,2012-12-31,spx_eod_201212.txt
2013-06-20,1124,2012-12-03,2012-12-31,spx_eod_201212.txt
2013-06-28,880,2012-12-03,2012-12-31,spx_eod_201212.txt
2013-09-19,1020,2012-12-03,2012-12-31,spx_eod_201212.txt
2013-09-30,900,2012-12-03,2012-12-31,spx_eod_201212.txt
2013-12-19,1097,2012-12-03,2012-12-31,spx_eod_201212.txt
2014-01-16,1060,2012-12-03,2012-12-31,spx_eod_201212.txt
2014-06-19,1040,2012-12-03,2012-12-31,spx_eod_201212.txt
2014-12-18,1160,2012-12-03,2012-12-31,spx_eod_201212.txt
2015-12-18,212,2012-12-26,2012-12-31,spx_eod_201212.txt
2013-01-04,213,2013-01-02,2013-01-04,spx_eod_201301.txt
2013-01-11,576,2013-01-02,2013-01-11,spx_eod_201301.txt
2013-01-17,2136,2013-01-02,2013-01-17,spx_eod_201301.txt
2013-01-25,1207,2013-01-02,2013-01-25,spx_eod_201301.txt
2013-02-01,1499,2013-01-02,2013-01-31,spx_eod_201301.txt
2013-02-08,1321,2013-01-03,2013-01-31,spx_eod_201301.txt
2013-02-14,3423,2013-01-02,2013-01-31,spx_eod_201301.txt
2013-02-22,624,2013-01-17,2013-01-31,spx_eod_201301.txt
2013-03-01,320,2013-01-24,2013-01-31,spx_eod_201301.txt
2013-03-08,49,2013-01-31,2013-01-31,spx_eod_201301.txt
2013-03-14,3492,2013-01-02,2013-01-31,spx_eod_201301.txt
2013-03-28,1548,2013-01-02,2013-01-31,spx_eod_201301.txt
2013-04-18,1929,2013-01-02,2013-01-31,spx_eod_201301.txt
2013-05-16,400,2013-01-22,2013-01-31,spx_eod_201301.txt
2013-06-20,1316,2013-01-02,2013-01-31,spx_eod_201301.txt
2013-06-28,928,2013-01-02,2013-01-31,spx_eod_201301.txt
2013-09-19,1143,2013-01-02,2013-01-31,spx_eod_201301.txt
2013-09-30,949,2013-01-02,2013-01-31,spx_eod_201301.txt
2013-12-19,1176,2013-01-02,2013-01-31,spx_eod_201301.txt
2013-12-31,882,2013-01-02,2013-01-31,spx_eod_201301.txt
2014-01-16,1153,2013-01-02,2013-01-31,spx_eod_201301.txt
2014-06-19,1092,2013-01-02,2013-01-31,spx_eod_201301.txt
2014-12-18,1218,2013-01-02,2013-01-31,spx_eod_201301.txt
2015-12-18,1113,2013-01-02,2013-01-31,spx_eod_201301.txt
2013-02-01,74,2013-02-01,2013-02-01,spx_eod_201302.txt
2013-02-08,438,2013-02-01,2013-02-08,spx_eod_201302.txt
2013-02-14,1630,2013-02-01,2013-02-14,spx_eod_201302.txt
2013-02-22,1065,2013-02-01,2013-02-22,spx_eod_201302.txt
2013-03-01,1395,2013-02-01,2013-02-28,spx_eod_201302.txt
2013-03-08,1267,2013-02-01,2013-02-28,spx_eod_201302.txt
2013-03-14,3287,2013-02-01,2013-02-28,spx_eod_201302.txt
2013-03-22,730,2013-02-14,2013-02-28,spx_eod_201302.txt
2013-03-28,2014,2013-02-01,2013-02-28,spx_eod_201302.txt
2013-04-05,51,2013-02-28,2013-02-28,spx_eod_201302.txt
2013-04-18,2995,2013-02-01,2013-02-28,spx_eod_201302.txt
2013-05-16,1882,2013-02-01,2013-02-28,spx_eod_201302.txt
2013-06-20,1511,2013-02-01,2013-02-28,spx_eod_201302.txt
2013-06-28,912,2013-02-01,2013-02-28,spx_eod_201302.txt
2013-09-19,1124,2013-02-01,2013-02-28,spx_eod_201302.txt
2013-09-30,931,2013-02-01,2013-02-28,spx_eod_201302.txt
2013-12-19,1096,2013-02-01,2013-02-28,spx_eod_201302.txt
2013-12-31,798,2013-02-01,2013-02-28,spx_eod_201302.txt
2014-01-16,1083,2013-02-01,2013-02-28,spx_eod_201302.txt
2014-06-19,988,2013-02-01,2013-02-28,spx_eod_201302.txt
2014-12-18,1109,2013-02-01,2013-02-28,spx_eod_201302.txt
2015-12-18,1007,2013-02-01,2013-02-28,spx_eod_201302.txt
2013-03-01,74,2013-03-01,2013-03-01,spx_eod_201303.txt
2013-03-08,438,2013-03-01,2013-03-08,spx_eod_201303.txt
2013-03-14,1730,2013-03-01,2013-03-14,spx_eod_201303.txt
2013-03-22,1213,2013-03-01,2013-03-22,spx_eod_201303.txt
2013-03-28,2154,2013-03-01,2013-03-28,spx_eod_201303.txt
2013-04-05,1436,2013-03-01,2013-03-28,spx_eod_201303.txt
2013-04-12,1122,2013-03-07,2013-03-28,spx_eod_201303.txt
2013-04-18,3360,2013-03-01,2013-03-28,spx_eod_201303.txt
2013-04-26,348,2013-03-21,2013-03-28,spx_eod_201303.txt
2013-05-03,54,2013-03-28,2013-03-28,spx_eod_201303.txt
2013-05-16,3170,2013-03-01,2013-03-28,spx_eod_201303.txt
2013-06-20,2574,2013-03-01,2013-03-28,spx_eod_201303.txt
2013-06-28,1036,2013-03-01,2013-03-28,spx_eod_201303.txt
2013-07-18,558,2013-03-18,2013-03-28,spx_eod_201303.txt
2013-09-19,1265,2013-03-01,2013-03-28,spx_eod_201303.txt
2013-09-30,980,2013-03-01,2013-03-28,spx_eod_201303.txt
